review_id,product_id,brand,star_rating,sentiment,review_text,review_date,wheels_score,handle_score,zipper_score,material_score,size_score,durability_score
REV001190,PROD0013,Safari,5,positive,Best luggage for the price! wheels is outstanding.,2026-01-19,4.3,3.3,2.7,3.9,2.6,3.5
REV001191,PROD0013,Safari,4,positive,Amazing wheels for this price range. Value for money!,2024-07-06,4.1,2.7,2.7,2.9,3.1,3.3
REV001192,PROD0013,Safari,3,neutral,Average quality. zipper quality could be better.,2024-08-28,4.6,2.6,3.3,2.5,3.7,3.2
REV001193,PROD0013,Safari,5,positive,"Used it for 3 trips, durable material still perfect.",2025-06-15,4.9,2.9,3.2,2.9,4.0,3.5
REV001194,PROD0013,Safari,4,positive,The spacious works perfectly. Highly recommended!,2024-12-21,3.7,3.5,2.8,4.0,4.0,3.8
REV001195,PROD0013,Safari,4,positive,"Great spacious, exactly what I needed for my travels.",2025-01-13,3.6,3.1,3.8,3.8,4.0,2.7
REV001196,PROD0013,Safari,4,positive,durable material is top notch. Will buy again.,2025-02-09,4.2,3.2,3.9,3.2,3.0,3.5
REV001197,PROD0013,Safari,4,positive,The wheels works perfectly. Highly recommended!,2025-07-23,4.4,3.9,3.6,3.7,3.0,3.2
REV001198,PROD0013,Safari,3,neutral,Good for occasional use. weight is acceptable.,2025-02-06,3.8,2.7,2.7,3.5,3.0,3.7
REV001199,PROD0013,Safari,2,negative,zipper quality stopped working within a month. Waste of money.,2026-02-07,4.0,3.8,3.5,3.9,3.1,3.9
REV001200,PROD0013,Safari,4,positive,Superb wheels! My family loved it.,2025-03-01,5.0,3.5,3.7,3.5,3.4,3.7
REV001201,PROD0013,Safari,5,positive,"Great wheels, exactly what I needed for my travels.",2024-12-07,4.6,3.2,3.4,3.6,3.3,3.4
REV001202,PROD0013,Safari,4,positive,The build quality is excellent! Very happy with this purchase.,2026-01-24,3.5,3.8,2.6,3.8,3.0,3.9
REV001203,PROD0013,Safari,4,positive,Really impressed with the spacious. Worth every rupee.,2025-08-25,4.0,3.9,3.4,3.7,3.2,3.6
REV001204,PROD0013,Safari,4,positive,"Great wheels, exactly what I needed for my travels.",2024-09-02,3.7,2.7,3.9,3.1,3.3,3.4
REV001205,PROD0013,Safari,2,negative,The zipper quality is terrible. Do not buy!,2024-04-24,4.5,2.7,3.2,3.6,2.7,3.1
REV001206,PROD0013,Safari,4,positive,"Used it for 3 trips, spacious still perfect.",2026-03-11,4.4,2.8,3.8,4.0,3.9,3.4
REV001207,PROD0013,Safari,3,neutral,Decent product overall. weight is okay.,2026-01-03,3.8,3.4,3.5,3.9,2.7,3.9
REV001208,PROD0013,Safari,3,neutral,Good for occasional use. limited colors is acceptable.,2025-09-11,3.9,3.7,3.7,3.0,4.0,3.2
REV001209,PROD0013,Safari,5,positive,Superb spacious! My family loved it.,2025-10-09,3.8,2.9,3.3,3.9,3.2,3.9
REV001210,PROD0013,Safari,4,positive,Superb spacious! My family loved it.,2024-04-13,4.2,3.1,2.6,3.6,3.6,3.2
REV001211,PROD0013,Safari,4,positive,Best luggage for the price! build quality is outstanding.,2025-11-18,3.5,3.1,3.9,3.1,2.6,3.5
REV001212,PROD0013,Safari,2,negative,Customer service is bad and limited colors quality is poor.,2025-03-21,4.1,3.0,3.9,3.6,3.3,3.2
REV001213,PROD0013,Safari,5,positive,Amazing build quality for this price range. Value for money!,2024-05-13,4.8,3.8,2.5,2.7,3.6,2.9
REV001214,PROD0013,Safari,4,positive,Really impressed with the wheels. Worth every rupee.,2025-10-25,4.8,2.5,2.5,3.7,3.8,3.4
REV001215,PROD0013,Safari,5,positive,Really impressed with the spacious. Worth every rupee.,2024-06-23,4.4,2.6,2.7,3.9,3.9,2.8
REV001216,PROD0013,Safari,1,negative,weight stopped working within a month. Waste of money.,2026-03-28,3.8,3.6,3.1,3.4,2.8,3.7
REV001217,PROD0013,Safari,2,negative,Poor quality limited colors. Expected better for this price.,2024-07-20,4.2,3.6,3.4,3.8,3.2,3.3
REV001218,PROD0013,Safari,4,positive,"Ordered for Goa trip, wheels exceeded expectations.",2025-07-05,4.4,2.8,2.7,3.6,2.8,3.8
REV001219,PROD0013,Safari,1,negative,Quality has gone down. weight is not as advertised.,2025-10-16,3.9,3.1,3.5,2.8,2.9,3.0
REV001220,PROD0013,Safari,4,positive,Superb spacious! My family loved it.,2024-05-30,4.6,2.6,2.6,3.0,3.6,3.4
REV001221,PROD0013,Safari,3,neutral,Not great not terrible. limited colors meets basic needs.,2026-01-09,3.5,3.6,2.6,3.4,3.9,3.0
REV001222,PROD0013,Safari,1,negative,Returned the product. weight was defective.,2024-08-26,4.2,3.6,3.2,3.2,3.6,3.0
REV001223,PROD0013,Safari,3,neutral,Okay product for the price. zipper quality is standard.,2025-09-18,3.8,3.5,3.1,3.8,3.0,3.7
REV001224,PROD0013,Safari,3,neutral,Not great not terrible. weight meets basic needs.,2025-02-12,4.2,2.7,3.6,3.1,2.5,2.7
REV001225,PROD0013,Safari,4,positive,The spacious is excellent! Very happy with this purchase.,2025-02-15,4.2,3.7,3.9,2.7,3.9,2.8
REV001226,PROD0013,Safari,5,positive,Amazing spacious for this price range. Value for money!,2025-10-29,3.8,3.2,2.7,3.7,3.8,2.9
REV001227,PROD0013,Safari,5,positive,"Great durable material, exactly what I needed for my travels.",2025-01-12,4.2,3.5,3.0,2.7,3.9,3.6
REV001228,PROD0013,Safari,4,positive,The durable material works perfectly. Highly recommended!,2025-08-03,4.1,2.5,3.0,2.7,3.4,3.5
REV001229,PROD0013,Safari,4,positive,"Ordered for Goa trip, wheels exceeded expectations.",2024-07-26,3.9,3.6,3.7,3.8,3.1,4.0
REV001230,PROD0013,Safari,5,positive,The durable material works perfectly. Highly recommended!,2025-03-18,3.8,3.0,2.9,3.8,3.0,3.9
REV001231,PROD0014,Safari,3,neutral,Okay product for the price. weight is standard.,2024-09-09,4.7,3.5,3.9,3.9,3.7,3.4
REV001232,PROD0014,Safari,3,neutral,Okay product for the price. limited colors is standard.,2024-04-05,3.9,3.7,3.2,3.2,2.5,3.3
REV001233,PROD0014,Safari,4,positive,Really impressed with the spacious. Worth every rupee.,2024-07-01,4.3,3.2,3.9,3.9,3.6,2.6
REV001234,PROD0014,Safari,1,negative,Poor quality limited colors. Expected better for this price.,2025-06-22,4.0,3.7,3.2,2.8,2.5,3.0
REV001235,PROD0014,Safari,1,negative,weight broke during my very first trip. Very upset.,2025-06-25,5.0,3.4,3.3,3.7,3.5,3.9
REV001236,PROD0014,Safari,1,negative,Very disappointed with the limited colors. Broke after first use.,2025-06-02,4.6,2.8,3.7,2.9,3.7,3.1
REV001237,PROD0014,Safari,3,neutral,Good for occasional use. weight is acceptable.,2026-03-20,3.8,2.9,2.5,3.5,3.1,3.1
REV001238,PROD0014,Safari,3,neutral,Not great not terrible. weight meets basic needs.,2025-10-31,4.3,3.4,3.6,2.7,2.9,2.9
REV001239,PROD0014,Safari,2,negative,Quality has gone down. zipper quality is not as advertised.,2025-06-13,3.7,3.9,2.7,3.8,3.3,3.1
REV001240,PROD0014,Safari,5,positive,build quality is top notch. Will buy again.,2024-09-14,4.5,3.1,3.0,3.8,2.6,2.9
REV001241,PROD0014,Safari,1,negative,Poor quality zipper quality. Expected better for this price.,2024-10-24,4.2,3.9,2.7,2.7,2.7,3.6
REV001242,PROD0014,Safari,5,positive,Really impressed with the spacious. Worth every rupee.,2025-03-31,4.1,3.6,3.2,3.3,3.3,3.5
REV001243,PROD0014,Safari,1,negative,zipper quality stopped working within a month. Waste of money.,2024-09-16,4.2,2.7,3.9,2.9,2.9,3.5
REV001244,PROD0014,Safari,1,negative,limited colors stopped working within a month. Waste of money.,2024-06-11,4.2,2.6,3.6,3.9,3.9,2.7
REV001245,PROD0014,Safari,5,positive,The durable material is excellent! Very happy with this purchase.,2024-06-20,4.3,2.9,2.5,3.6,3.1,2.6
REV001246,PROD0014,Safari,4,positive,Best luggage for the price! wheels is outstanding.,2025-08-30,4.2,3.0,2.6,3.8,3.3,3.7
REV001247,PROD0014,Safari,1,negative,Quality has gone down. zipper quality is not as advertised.,2024-09-28,3.9,3.3,3.3,2.7,2.8,3.4
REV001248,PROD0014,Safari,5,positive,Really impressed with the durable material. Worth every rupee.,2025-07-08,4.5,3.2,3.2,4.0,3.5,3.7
REV001249,PROD0014,Safari,4,positive,Really impressed with the durable material. Worth every rupee.,2026-02-17,4.6,3.8,2.8,3.4,3.6,3.7
REV001250,PROD0014,Safari,2,negative,Very disappointed with the weight. Broke after first use.,2025-03-27,4.5,2.8,3.8,3.8,2.8,2.5
REV001251,PROD0014,Safari,4,positive,"Used it for 3 trips, wheels still perfect.",2025-04-24,4.9,3.1,3.0,4.0,3.4,2.7
REV001252,PROD0014,Safari,2,negative,The zipper quality is terrible. Do not buy!,2024-05-17,4.4,3.8,3.8,3.4,3.8,3.9
REV001253,PROD0014,Safari,3,neutral,Not great not terrible. weight meets basic needs.,2025-05-25,4.6,3.9,2.6,3.1,3.5,4.0
REV001254,PROD0014,Safari,2,negative,Customer service is bad and weight quality is poor.,2026-01-13,4.5,2.9,2.6,2.7,2.7,3.2
REV001255,PROD0014,Safari,3,neutral,Decent product overall. zipper quality is okay.,2025-09-03,4.8,3.9,2.8,2.7,3.6,3.2
REV001256,PROD0014,Safari,3,neutral,Good for occasional use. limited colors is acceptable.,2024-04-19,3.9,3.6,3.2,3.6,2.7,2.6
REV001257,PROD0014,Safari,1,negative,Customer service is bad and weight quality is poor.,2026-02-21,4.7,3.1,4.0,3.4,2.6,2.6
REV001258,PROD0014,Safari,3,neutral,Good for occasional use. limited colors is acceptable.,2025-06-17,4.6,2.8,2.9,3.5,3.9,2.8
REV001259,PROD0014,Safari,1,negative,Quality has gone down. zipper quality is not as advertised.,2024-06-04,4.8,3.2,3.9,3.2,2.8,3.8
REV001260,PROD0014,Safari,5,positive,"Used it for 3 trips, spacious still perfect.",2025-12-31,4.7,3.3,3.1,3.9,3.6,3.3
REV001261,PROD0014,Safari,5,positive,Best luggage for the price! wheels is outstanding.,2025-02-08,4.1,3.2,3.0,2.9,3.7,3.6
REV001262,PROD0014,Safari,2,negative,The weight is terrible. Do not buy!,2025-03-28,4.4,3.8,3.0,3.0,3.2,3.6
REV001263,PROD0014,Safari,3,neutral,Good for occasional use. zipper quality is acceptable.,2025-10-14,4.3,3.8,3.4,3.4,3.3,3.7
REV001264,PROD0014,Safari,4,positive,Really impressed with the durable material. Worth every rupee.,2025-09-02,4.7,3.8,4.0,3.3,3.3,3.4
REV001265,PROD0014,Safari,4,positive,"Used it for 3 trips, spacious still perfect.",2025-08-11,3.7,3.6,3.7,3.3,3.1,3.5
REV001266,PROD0014,Safari,2,negative,The limited colors is terrible. Do not buy!,2025-02-07,3.8,3.5,2.7,3.5,3.6,3.6
REV001267,PROD0014,Safari,3,neutral,Not great not terrible. zipper quality meets basic needs.,2024-10-31,3.7,2.6,3.9,2.9,3.1,3.7
REV001268,PROD0014,Safari,1,negative,Very disappointed with the zipper quality. Broke after first use.,2025-09-17,3.5,2.7,2.8,3.7,2.6,2.9
REV001269,PROD0014,Safari,3,neutral,Not great not terrible. weight meets basic needs.,2025-01-23,3.5,3.4,3.0,3.1,3.0,3.4
REV001270,PROD0014,Safari,3,neutral,Okay product for the price. limited colors is standard.,2024-06-19,3.6,3.2,2.5,3.0,2.5,3.6
REV001271,PROD0014,Safari,3,neutral,Decent product overall. limited colors is okay.,2025-03-04,4.1,3.4,3.8,3.9,3.5,4.0
REV001272,PROD0014,Safari,2,negative,Regret buying this. weight is very bad.,2026-01-02,4.3,2.6,3.6,3.6,3.9,3.2
REV001273,PROD0014,Safari,1,negative,Very disappointed with the weight. Broke after first use.,2024-07-21,4.0,3.3,3.6,3.2,3.4,2.6
REV001274,PROD0014,Safari,1,negative,The weight is terrible. Do not buy!,2024-10-29,4.3,3.2,3.5,3.1,3.9,3.5
REV001275,PROD0014,Safari,4,positive,"Great durable material, exactly what I needed for my travels.",2024-04-16,4.9,2.9,2.7,2.9,3.0,2.7
REV001276,PROD0014,Safari,4,positive,"Used it for 3 trips, durable material still perfect.",2025-09-09,3.9,3.1,3.6,3.5,2.8,3.1
REV001277,PROD0014,Safari,4,positive,The durable material works perfectly. Highly recommended!,2025-04-17,4.6,3.7,3.9,2.7,2.7,2.7
REV001278,PROD0014,Safari,3,neutral,Decent product overall. limited colors is okay.,2024-07-20,4.2,3.1,3.5,2.5,3.3,3.5
REV001279,PROD0014,Safari,1,negative,Very disappointed with the weight. Broke after first use.,2025-01-27,3.9,3.3,3.1,2.6,2.9,3.9
REV001280,PROD0014,Safari,2,negative,Poor quality zipper quality. Expected better for this price.,2024-10-28,3.7,2.7,3.4,3.5,3.2,4.0
REV001281,PROD0014,Safari,2,negative,Poor quality zipper quality. Expected better for this price.,2024-11-27,4.4,2.7,2.6,2.8,3.0,3.6
REV001282,PROD0014,Safari,2,negative,Very disappointed with the limited colors. Broke after first use.,2026-01-29,3.7,3.5,3.4,2.5,3.8,2.7
REV001283,PROD0014,Safari,3,neutral,Average quality. zipper quality could be better.,2024-11-25,4.5,3.2,2.8,2.8,3.3,3.4
REV001284,PROD0014,Safari,3,neutral,Average quality. zipper quality could be better.,2026-01-18,4.8,2.7,3.6,3.2,4.0,2.6
REV001285,PROD0014,Safari,5,positive,The spacious works perfectly. Highly recommended!,2024-06-29,4.7,3.1,3.6,2.6,3.0,3.1
REV001286,PROD0014,Safari,5,positive,Best luggage for the price! durable material is outstanding.,2025-02-24,4.8,2.8,3.9,3.2,3.9,3.3
REV001287,PROD0014,Safari,1,negative,Not worth it at all. limited colors quality is disappointing.,2025-07-27,3.9,3.7,3.1,2.5,2.6,2.6
REV001288,PROD0014,Safari,3,neutral,Decent product overall. limited colors is okay.,2025-11-02,4.1,3.1,3.2,3.7,3.9,3.0
REV001289,PROD0014,Safari,2,negative,Not worth it at all. weight quality is disappointing.,2025-05-20,4.2,3.6,3.8,3.4,3.3,3.5
REV001290,PROD0014,Safari,1,negative,The weight is terrible. Do not buy!,2024-12-06,4.5,4.0,3.3,3.4,2.6,3.4
REV001291,PROD0014,Safari,3,neutral,Okay product for the price. limited colors is standard.,2025-06-09,3.8,3.9,3.0,2.9,2.8,4.0
REV001292,PROD0014,Safari,5,positive,Superb durable material! My family loved it.,2024-10-17,3.9,3.1,3.5,3.7,3.8,2.7
REV001293,PROD0014,Safari,3,neutral,Good for occasional use. zipper quality is acceptable.,2025-06-02,4.6,3.3,2.8,3.2,3.3,2.7
REV001294,PROD0014,Safari,2,negative,zipper quality stopped working within a month. Waste of money.,2024-06-16,4.4,3.5,3.0,3.8,3.7,3.1
REV001295,PROD0014,Safari,2,negative,Not worth it at all. weight quality is disappointing.,2024-08-27,4.0,2.9,2.6,2.7,3.1,3.3
REV001296,PROD0014,Safari,1,negative,weight broke during my very first trip. Very upset.,2025-09-19,4.2,4.0,3.4,2.9,3.4,2.8
REV001297,PROD0014,Safari,5,positive,Best luggage for the price! durable material is outstanding.,2024-06-26,3.7,3.2,3.0,2.7,2.7,3.6
REV001298,PROD0014,Safari,3,neutral,Good for occasional use. zipper quality is acceptable.,2026-02-17,3.7,3.3,2.7,2.6,3.6,3.1
REV001299,PROD0014,Safari,4,positive,Amazing build quality for this price range. Value for money!,2026-03-21,5.0,3.6,2.9,2.9,2.8,3.4
REV001300,PROD0014,Safari,3,neutral,Average quality. weight could be better.,2024-09-12,3.7,3.3,3.0,2.8,3.7,3.7
REV001301,PROD0014,Safari,4,positive,Best luggage for the price! build quality is outstanding.,2025-10-18,4.6,4.0,2.9,3.2,2.6,3.8
REV001302,PROD0014,Safari,5,positive,"Great wheels, exactly what I needed for my travels.",2024-07-15,4.9,2.9,2.5,3.5,3.2,3.8
REV001303,PROD0014,Safari,3,neutral,Average quality. zipper quality could be better.,2024-12-30,3.7,2.6,3.6,3.2,3.6,3.1
REV001304,PROD0014,Safari,2,negative,Regret buying this. limited colors is very bad.,2026-03-08,3.8,3.5,3.2,3.8,3.0,2.5
REV001305,PROD0014,Safari,2,negative,limited colors stopped working within a month. Waste of money.,2025-01-03,4.1,3.6,3.4,3.5,3.1,3.7
REV001306,PROD0014,Safari,5,positive,Superb durable material! My family loved it.,2025-04-04,3.9,2.9,2.8,3.4,3.2,2.5
REV001307,PROD0014,Safari,3,neutral,Decent product overall. limited colors is okay.,2025-07-25,4.2,3.7,3.1,3.0,3.1,3.2
REV001308,PROD0014,Safari,2,negative,Regret buying this. weight is very bad.,2025-12-30,4.0,2.9,3.9,2.9,2.7,2.8
REV001309,PROD0014,Safari,1,negative,Returned the product. weight was defective.,2026-02-22,3.6,2.8,3.6,2.7,3.4,3.3
REV001310,PROD0014,Safari,5,positive,Superb wheels! My family loved it.,2024-12-23,3.7,3.2,3.8,2.8,3.1,2.7
REV001311,PROD0014,Safari,4,positive,Best luggage for the price! build quality is outstanding.,2024-07-04,4.5,3.7,3.9,3.9,2.8,3.3
REV001312,PROD0014,Safari,3,neutral,Decent product overall. zipper quality is okay.,2025-10-11,4.7,2.8,3.6,2.6,2.7,3.7
REV001313,PROD0014,Safari,4,positive,"Great spacious, exactly what I needed for my travels.",2024-12-13,3.7,3.9,2.9,2.5,3.8,3.6
REV001314,PROD0014,Safari,1,negative,Very disappointed with the limited colors. Broke after first use.,2024-11-04,4.1,2.8,3.2,3.8,2.9,3.4
REV001315,PROD0014,Safari,2,negative,zipper quality broke during my very first trip. Very upset.,2024-12-13,3.8,2.7,2.9,3.5,3.6,2.6
REV001316,PROD0014,Safari,1,negative,Not worth it at all. weight quality is disappointing.,2025-06-10,4.7,3.5,3.1,3.3,3.1,3.3
REV001317,PROD0014,Safari,3,neutral,Okay product for the price. weight is standard.,2024-10-15,4.4,3.8,3.1,2.9,3.9,2.8
REV001318,PROD0014,Safari,3,neutral,Average quality. zipper quality could be better.,2025-11-22,3.6,4.0,3.8,2.7,3.9,3.1
REV001319,PROD0014,Safari,4,positive,The durable material works perfectly. Highly recommended!,2025-05-13,4.6,2.8,3.7,3.6,3.2,3.4
REV001320,PROD0014,Safari,3,neutral,Good for occasional use. limited colors is acceptable.,2025-11-08,4.1,2.7,3.9,3.9,2.9,3.1
REV001321,PROD0014,Safari,2,negative,Poor quality weight. Expected better for this price.,2025-09-03,4.1,2.6,3.9,3.8,3.9,2.9
REV001322,PROD0014,Safari,5,positive,Really impressed with the durable material. Worth every rupee.,2025-03-01,4.4,3.0,3.3,3.2,3.9,3.8
REV001323,PROD0014,Safari,2,negative,Regret buying this. zipper quality is very bad.,2025-04-26,4.9,2.7,4.0,2.7,3.6,2.9
REV001324,PROD0014,Safari,4,positive,The spacious is excellent! Very happy with this purchase.,2024-06-24,4.2,3.0,3.4,3.0,3.0,3.1
REV001325,PROD0014,Safari,3,neutral,Not great not terrible. zipper quality meets basic needs.,2024-08-09,4.6,3.2,3.3,3.5,3.3,3.6
REV001326,PROD0014,Safari,1,negative,weight broke during my very first trip. Very upset.,2025-03-10,4.6,3.5,2.7,3.6,2.8,3.4
REV001327,PROD0014,Safari,4,positive,Superb build quality! My family loved it.,2026-02-17,3.5,2.7,3.1,2.8,3.7,3.8
REV001328,PROD0014,Safari,2,negative,The zipper quality is terrible. Do not buy!,2025-08-28,3.7,2.6,3.6,3.7,2.8,3.9
REV001329,PROD0014,Safari,5,positive,"Used it for 3 trips, build quality still perfect.",2025-12-05,4.7,3.0,3.6,3.1,3.2,3.9
REV001330,PROD0014,Safari,2,negative,Returned the product. limited colors was defective.,2024-06-23,4.3,3.5,3.8,3.4,3.5,3.7
REV001331,PROD0014,Safari,3,neutral,Decent product overall. zipper quality is okay.,2025-07-23,4.2,2.9,3.9,3.0,4.0,4.0
REV001332,PROD0014,Safari,5,positive,"Great build quality, exactly what I needed for my travels.",2025-07-11,4.3,3.8,2.8,3.9,3.2,2.7
REV001333,PROD0014,Safari,5,positive,durable material is top notch. Will buy again.,2025-02-02,4.3,2.9,2.9,3.4,3.9,3.5
REV001334,PROD0014,Safari,3,neutral,Not great not terrible. weight meets basic needs.,2026-02-01,4.7,2.7,3.2,2.5,3.9,2.7
REV001335,PROD0014,Safari,5,positive,wheels is top notch. Will buy again.,2025-02-19,4.1,2.9,2.9,3.7,3.0,3.4
REV001336,PROD0014,Safari,1,negative,The zipper quality is terrible. Do not buy!,2025-12-18,4.7,2.5,3.3,3.2,2.6,4.0
REV001337,PROD0014,Safari,3,neutral,Decent product overall. zipper quality is okay.,2024-06-06,3.5,2.8,2.7,4.0,3.1,3.5
REV001338,PROD0014,Safari,3,neutral,Okay product for the price. limited colors is standard.,2025-03-31,3.6,2.7,3.0,2.6,4.0,2.6
REV001339,PROD0014,Safari,4,positive,wheels is top notch. Will buy again.,2025-09-16,4.7,3.2,2.9,2.9,3.8,2.6
REV001340,PROD0014,Safari,1,negative,Quality has gone down. weight is not as advertised.,2026-01-24,4.8,2.7,3.7,3.3,3.2,2.8
REV001341,PROD0015,Safari,5,positive,"Used it for 3 trips, wheels still perfect.",2024-05-20,4.7,3.0,3.3,2.9,3.6,3.1
REV001342,PROD0015,Safari,3,neutral,Good for occasional use. weight is acceptable.,2025-08-03,3.8,3.2,3.6,2.6,2.6,3.8
REV001343,PROD0015,Safari,5,positive,Really impressed with the wheels. Worth every rupee.,2025-11-22,3.9,3.0,3.0,2.9,3.2,3.1
REV001344,PROD0015,Safari,3,neutral,Okay product for the price. limited colors is standard.,2024-05-16,4.6,3.0,3.6,3.8,3.5,3.0
REV001345,PROD0015,Safari,2,negative,Very disappointed with the zipper quality. Broke after first use.,2026-01-23,4.8,3.7,3.1,3.7,3.2,3.9
REV001346,PROD0015,Safari,3,neutral,Average quality. weight could be better.,2025-05-04,4.7,3.6,3.6,3.5,3.9,3.6
REV001347,PROD0015,Safari,3,neutral,Average quality. zipper quality could be better.,2025-09-24,4.9,3.1,3.2,4.0,2.7,3.8
REV001348,PROD0015,Safari,5,positive,"Great wheels, exactly what I needed for my travels.",2025-06-20,4.1,3.7,3.4,3.6,3.7,3.1
